id,Nome_KOI,Nome_Kepler,Disposicao_KOI,Pontuacao_KOI,Periodo_Orbital,Raio_Planeta,Temperatura_Equilibrio,Fluxo_Insolacao,Temperatura_Efetiva,Gravidade_Surface,Erro_Periodo_Orbital_+,Erro_Periodo_Orbital_-,Flag_Nao_Transito,Flag_Sinal_Secundario,Flag_Contaminacao,Flag_Contaminacao_Ecliptica
11565544,K03013.01,Kepler-5353 rr,CANDIDATE,0.998,3.76562031,19.39,1084.0,326.2,3172.777777777778,4.553,1.133e-05,-1.133e-05,0,0,0,0
7347246,K03014.01,Kepler-1411 b,CONFIRMED,0.941,86.1160885,3.11,441.0,8.93,3405.0,4.454,0.0009081,-0.0009081,0,0,0,0
11403530,K03015.01,Kepler-1412 b,CONFIRMED,0.939,3.61460332,0.9,1397.0,900.38,3203.8888888888887,4.161,2.436e-05,-2.436e-05,0,0,0,0
5088536,K00282.02,Kepler-130 b,CONFIRMED,0.999,8.45744892,1.02,982.0,220.05,3261.6666666666665,4.304,2.831e-05,-2.831e-05,0,0,0,0
12072872,K03017.01,Kepler-2674 rr,CANDIDATE,0.98,2.46288834,0.67,1391.0,883.43,3256.1111111111113,4.395,1.574e-05,-1.574e-05,0,0,0,0
6609270,K03090.01,Kepler-1902 b,CONFIRMED,0.614,3.82223397,1.05,601.0,30.84,2053.8888888888887,4.733,2.231e-05,-2.231e-05,0,0,0,0
12406807,K03091.01,Kepler-1903 b,CONFIRMED,0.929,17.067644,1.62,769.0,82.56,3508.3333333333335,4.464,0.0002088,-0.0002088,0,0,0,0
5096590,K03093.01,Kepler-1424 b,CONFIRMED,0.996,29.6099055,1.74,629.0,37.12,3211.1111111111113,4.329,0.0005169,-0.0005169,0,0,0,0
9650989,K03095.01,Kepler-1905 b,CONFIRMED,1.0,3.42390809,1.25,1212.0,508.75,3197.777777777778,4.442,1.79e-05,-1.79e-05,0,0,0,0
6289257,K00307.02,Kepler-520 c,CONFIRMED,1.0,5.21104597,1.18,1107.0,354.82,3328.3333333333335,4.423,1.366e-05,-1.366e-05,0,0,0,0
6291837,K00308.01,Kepler-1715 b,CONFIRMED,1.0,35.5969684,3.72,646.0,41.06,3433.3333333333335,4.309,0.0001131,-0.0001131,0,0,0,0
7050989,K00312.01,Kepler-136 b,CONFIRMED,1.0,11.57890926,2.06,951.0,193.48,3402.222222222222,4.284,1.793e-05,-1.793e-05,0,0,0,0
7175184,K00369.02,Kepler-144 c,CONFIRMED,1.0,10.10463142,1.59,1046.0,283.38,3354.4444444444443,4.157,3.572e-05,-3.572e-05,0,0,0,0
8494142,K00370.01,Kepler-145 c,CONFIRMED,0.999,42.88247951,3.61,709.0,59.6,3395.0,4.039,8.066e-05,-8.066e-05,0,0,0,0
11554435,K00063.01,Kepler-63 b,CONFIRMED,0.999,9.43414171,5.73,791.0,92.39,3081.1111111111113,4.518,2.136e-05,-2.136e-05,0,0,0,0
8494142,K00370.02,Kepler-145 b,CONFIRMED,0.989,22.95062278,2.17,873.0,137.23,3395.0,4.039,9.927e-05,-9.927e-05,0,0,0,0
6471021,K00372.01,Kepler-539 b,CONFIRMED,0.006,125.6291479,10.02,388.0,5.35,3215.0,4.334,0.0002405,-0.0002405,0,0,0,0
8709688,K03019.01,Kepler-1893 b,CONFIRMED,0.963,4.17939037,1.52,1194.0,478.98,3111.6666666666665,4.296,2.877e-05,-2.877e-05,0,0,0,0
8241079,K03020.01,Kepler-2827 rr,CANDIDATE,1.0,10.9192653,1.9,1107.0,355.29,3173.8888888888887,3.939,0.0001144,-0.0001144,0,0,0,0
11618601,K03022.01,Kepler-1894 b,CONFIRMED,0.828,2.76263737,1.25,1231.0,544.05,3188.8888888888887,4.528,1.624e-05,-1.624e-05,0,0,0,0
7582689,K03097.01,Kepler-431 d,CONFIRMED,0.983,11.9216035,0.87,851.0,123.89,3318.8888888888887,4.403,0.0001178,-0.0001178,0,0,0,0
7582689,K03097.02,Kepler-431 b,CONFIRMED,0.982,6.80257947,0.73,1026.0,262.26,3318.8888888888887,4.403,6.099e-05,-6.099e-05,0,0,0,0
7582689,K03097.03,Kepler-431 c,CONFIRMED,1.0,8.70312154,0.72,945.0,188.7,3318.8888888888887,4.403,8.49e-05,-8.49e-05,0,0,0,0
6196457,K00285.02,Kepler-92 c,CONFIRMED,0.976,26.723169,2.31,781.0,88.1,3238.8888888888887,4.05,7.883e-05,-7.883e-05,0,0,0,0
7050989,K00312.02,Kepler-136 c,CONFIRMED,0.998,16.39926461,1.94,847.0,121.53,3402.222222222222,4.284,3.373e-05,-3.373e-05,0,0,0,0
7419318,K00313.01,Kepler-137 c,CONFIRMED,1.0,18.73577127,2.1,568.0,24.66,2864.4444444444443,4.547,2.211e-05,-2.211e-05,0,0,0,0
7419318,K00313.02,Kepler-137 b,CONFIRMED,1.0,8.43639829,1.5,742.0,71.51,2864.4444444444443,4.547,1.086e-05,-1.086e-05,0,0,0,0
7603200,K00314.01,Kepler-138 c,CONFIRMED,1.0,13.78109471,1.42,402.0,6.17,2118.8888888888887,4.738,1.027e-05,-1.027e-05,0,0,0,0
7603200,K00314.02,Kepler-138 d,CONFIRMED,1.0,23.08902241,1.24,338.0,3.1,2118.8888888888887,4.738,2.414e-05,-2.414e-05,0,0,0,0
10905239,K00046.02,Kepler-101 c,CONFIRMED,0.917,6.02977241,1.18,1204.0,496.46,3080.0,4.065,6.264e-05,-6.264e-05,0,0,0,0
7364176,K00373.01,Kepler-1718 b,CONFIRMED,1.0,135.1879934,2.32,345.0,3.33,3166.1111111111113,4.451,0.000317,-0.000317,0,0,0,0
8686097,K00374.01,Kepler-540 b,CONFIRMED,0.992,172.7046083,2.85,355.0,3.77,3232.777777777778,4.302,0.0004753,-0.0004753,0,0,0,0
3323887,K00377.01,Kepler-9 b,CONFIRMED,0.0,19.270825843,7.74,661.0,45.05,3192.777777777778,4.491,4.182e-06,-4.182e-06,0,0,0,0
11618601,K03022.02,Kepler-1894 c,CONFIRMED,0.972,5.05368985,1.21,1007.0,243.06,3188.8888888888887,4.528,5.076e-05,-5.076e-05,0,0,0,0
9716391,K03025.01,Kepler-1413 b,CONFIRMED,0.958,13.1829329,1.84,661.0,45.19,2972.222222222222,4.571,0.0001074,-0.0001074,0,0,0,0
6929841,K03026.01,Kepler-1414 b,CONFIRMED,0.998,3.51575492,1.35,1033.0,269.57,2812.222222222222,4.45,1.389e-05,-1.389e-05,0,0,0,0
5088536,K00282.03,Kepler-130 d,CONFIRMED,0.894,87.5177787,1.85,451.0,9.76,3261.6666666666665,4.304,0.0006657,-0.0006657,0,0,0,0
11508644,K03101.01,Kepler-1426 b,CONFIRMED,0.998,14.2563272,1.73,797.0,95.22,3393.3333333333335,4.455,0.0001743,-0.0001743,0,0,0,0
12168993,K03105.01,Kepler-3258 r,CANDIDATE,0.999,4.21223579,1.04,887.0,146.4,2824.4444444444443,4.591,7.93e-05,-7.93e-05,0,0,0,0
8895758,K03106.01,Kepler-1427 b,CONFIRMED,0.877,0.968980781,1.08,1844.0,2730.51,3241.1111111111113,4.473,6.407e-06,-6.407e-06,0,0,0,0
7603200,K00314.03,Kepler-138 b,CONFIRMED,0.999,10.31282204,0.59,443.0,9.07,2118.8888888888887,4.738,3.011e-05,-3.011e-05,0,0,0,0
7700622,K00315.01,Kepler-1716 b,CONFIRMED,1.0,35.58349688,2.03,408.0,6.54,2701.1111111111113,4.637,4.626e-05,-4.626e-05,0,0,0,0
8008067,K00316.01,Kepler-139 b,CONFIRMED,1.0,15.77111067,2.62,752.0,75.61,3104.4444444444443,4.333,1.641e-05,-1.641e-05,0,0,0,0
8008067,K00316.02,Kepler-139 c,CONFIRMED,1.0,157.0659976,2.63,350.0,3.53,3104.4444444444443,4.333,0.0006468,-0.0006468,0,0,0,0
8008067,K00316.03,Kepler-139 d,CONFIRMED,1.0,7.305706326,2.11,972.0,210.72,3104.4444444444443,4.333,8.191e-06,-8.191e-06,0,0,0,0
7051180,K00064.01,Kepler-6678 r,CANDIDATE,1.0,1.951082219,10.35,2005.0,3822.26,2927.777777777778,3.768,3.888e-06,-3.888e-06,0,0,0,0
2446113,K00379.02,Kepler-750 r,CANDIDATE,1.0,23.1375919,1.83,837.0,115.86,3358.8888888888887,4.094,0.0002173,-0.0002173,0,0,0,0
11137180,K03027.01,Kepler-1895 b,CONFIRMED,0.929,6.07032548,1.36,789.0,91.45,2802.222222222222,4.598,3.174e-05,-3.174e-05,0,0,0,0
5903749,K03029.01,Kepler-3224 r,CANDIDATE,1.0,18.9763286,2.24,638.0,39.11,2926.6666666666665,4.385,0.00015,-0.00015,0,0,0,0
5903749,K03029.02,Kepler-102 rr,CANDIDATE,0.985,6.34724702,1.35,919.0,168.14,2926.6666666666665,4.385,6.771e-05,-6.771e-05,0,0,0,0
3756264,K03108.01,Kepler-1906 b,CONFIRMED,1.0,7.36272124,1.86,901.0,155.72,3242.222222222222,4.53,1.93e-05,-1.93e-05,0,0,0,0
11572193,K03109.01,Kepler-1428 b,CONFIRMED,0.989,10.6761592,1.79,1049.0,285.79,3571.1111111111113,4.267,0.0001071,-0.0001071,0,0,0,0
11285870,K03110.01,Kepler-1429 b,CONFIRMED,0.972,4.48494315,1.23,1199.0,488.22,3436.1111111111113,4.437,3.379e-05,-3.379e-05,0,0,0,0
8581240,K03111.01,Kepler-8963 r,CANDIDATE,1.0,10.76800074,0.92,885.0,144.85,3245.5555555555557,4.338,8.253e-05,-8.253e-05,0,0,0,0
8581240,K03111.02,Kepler-3225 rr,CANDIDATE,0.986,4.32848303,0.66,1199.0,488.23,3245.5555555555557,4.338,4.092e-05,-4.092e-05,0,0,0,0
6196457,K00285.03,Kepler-92 d,CONFIRMED,0.476,49.3567907,1.91,637.0,38.86,3238.8888888888887,4.05,0.0003564,-0.0003564,0,0,0,0
8121310,K00317.01,Kepler-521 b,CONFIRMED,0.999,22.20809549,3.02,803.0,98.36,3502.222222222222,4.266,4.141e-05,-4.141e-05,0,0,0,0
8156120,K00318.01,Kepler-522 b,CONFIRMED,0.987,38.5833679,8.56,761.0,79.08,3467.222222222222,4.04,0.0003134,-0.0003134,0,0,0,0
8684730,K00319.01,Kepler-8941 rr,CANDIDATE,0.998,46.15119482,10.02,703.0,57.8,3247.222222222222,3.927,3.026e-05,-3.026e-05,0,0,0,0
8753657,K00321.01,Kepler-406 b,CONFIRMED,1.0,2.426304127,1.41,1302.0,679.12,3136.6666666666665,4.484,2.398e-06,-2.398e-06,0,0,0,0
8554498,K00005.01,Kepler-2348 rr,CANDIDATE,1.0,4.780327581,7.14,1441.0,1020.05,3280.5555555555557,4.012,8.52e-07,-8.52e-07,0,0,0,0
3942670,K00392.01,Kepler-147 c,CONFIRMED,1.0,33.4160553,2.98,689.0,53.18,3319.4444444444443,4.178,0.0003102,-0.0003102,0,0,0,0
3942670,K00392.02,Kepler-147 b,CONFIRMED,0.993,12.6119685,1.33,953.0,194.9,3319.4444444444443,4.178,0.0002983,-0.0002983,0,0,0,0
6949898,K03031.01,Kepler-4515 r,CANDIDATE,0.991,7.64809462,1.19,840.0,117.65,3116.1111111111113,4.554,5.607e-05,-5.607e-05,0,0,0,0
10585738,K03032.01,Kepler-1415 b,CONFIRMED,0.973,0.636424848,1.31,1846.0,2754.93,2950.5555555555557,4.538,1.522e-06,-1.522e-06,0,1,0,0
2973386,K03034.01,Kepler-5256 r,CANDIDATE,1.0,31.0209175,1.66,291.0,1.7,2048.8888888888887,4.764,0.0001895,-0.0001895,0,0,0,0
7022573,K03112.01,Kepler-7751 rr,CANDIDATE,0.761,2.118893997,1.41,1230.0,541.53,3040.0,4.583,7.715e-06,-7.715e-06,0,0,0,0
7676423,K03113.01,Kepler-1430 b,CONFIRMED,1.0,2.46050095,1.03,969.0,208.54,2655.0,4.626,1.172e-05,-1.172e-05,0,0,0,0
9288237,K03114.01,Kepler-9375 rr,CANDIDATE,0.988,7.49133777,1.01,1291.0,656.15,3413.8888888888887,3.993,8.235e-05,-8.235e-05,0,0,0,0
11714231,K03115.01,Kepler-1431 b,CONFIRMED,0.998,5.8660127,1.45,1064.0,302.77,3326.6666666666665,4.427,4.636e-05,-4.636e-05,0,0,0,0
11720424,K03116.01,Kepler-1432 b,CONFIRMED,0.98,23.9107056,1.91,709.0,59.76,3503.3333333333335,4.418,0.0004387,-0.0004387,0,0,0,0
8753657,K00321.02,Kepler-406 c,CONFIRMED,0.996,4.62334491,0.77,1050.0,287.25,3136.6666666666665,4.484,1.691e-05,-1.691e-05,0,0,0,0
9139084,K00323.01,Kepler-523 b,CONFIRMED,1.0,5.83599485,1.92,884.0,144.5,2995.0,4.542,4.095e-05,-4.095e-05,0,0,0,0
3353050,K00384.01,Kepler-541 b,CONFIRMED,1.0,5.0800579,3.95,1673.0,1851.94,3342.777777777778,3.769,1.209e-05,-1.209e-05,0,0,0,0
3446746,K00385.01,Kepler-542 b,CONFIRMED,1.0,13.14496741,1.59,698.0,56.15,2988.3333333333335,4.477,3.118e-05,-3.118e-05,0,0,0,0
5695396,K00283.01,Kepler-131 b,CONFIRMED,0.976,16.09196369,2.13,718.0,62.74,3137.777777777778,4.414,1.725e-05,-1.725e-05,0,0,0,0
6593150,K03037.01,Kepler-9996 rr,CANDIDATE,0.998,5.4654174,1.23,927.0,174.08,3100.0,4.566,5.012e-05,-5.012e-05,0,0,0,0
8051946,K03038.01,Kepler-1416 b,CONFIRMED,0.993,1.4951513,1.44,1870.0,2880.38,3112.777777777778,4.117,1.197e-05,-1.197e-05,0,0,0,0
5445681,K03039.01,Kepler-1417 b,CONFIRMED,0.915,20.3504704,1.01,695.0,55.07,3288.8888888888887,4.41,0.0002623,-0.0002623,0,0,0,0
6523351,K03117.01,Kepler-5027 r,CANDIDATE,0.976,6.06664931,0.87,915.0,165.66,3076.1111111111113,4.521,4.094e-05,-4.094e-05,0,0,0,0
5551672,K03119.01,Kepler-5291 r,CANDIDATE,0.013,2.184437698,0.94,529.0,18.41,1882.7777777777778,5.014,6.441e-06,-6.441e-06,0,0,0,0
11499192,K03120.01,Kepler-1433 b,CONFIRMED,0.998,4.13592927,1.43,1226.0,535.42,3252.222222222222,4.345,2.811e-05,-2.811e-05,0,0,0,0
12416661,K03122.01,Kepler-1434 b,CONFIRMED,0.999,8.05337912,1.28,1320.0,717.7,3443.8888888888887,3.976,9.396e-05,-9.396e-05,0,0,0,0
8197793,K03123.01,Kepler-3497 rr,CANDIDATE,0.998,15.2311195,1.94,800.0,96.84,3224.4444444444443,4.316,0.0001744,-0.0001744,0,0,0,0
9881662,K00327.01,Kepler-140 b,CONFIRMED,1.0,3.254277742,1.38,1301.0,675.56,3285.0,4.402,5.223e-06,-5.223e-06,0,0,0,0
9881662,K00327.02,Kepler-140 c,CONFIRMED,1.0,91.3514816,1.57,428.0,7.93,3285.0,4.402,0.0007633,-0.0007633,0,0,0,0
3656121,K00386.01,Kepler-146 b,CONFIRMED,1.0,31.1588249,3.56,639.0,39.46,3288.3333333333335,4.319,5.73e-05,-5.73e-05,0,0,0,0
3656121,K00386.02,Kepler-146 c,CONFIRMED,0.973,76.7324556,3.08,473.0,11.86,3288.3333333333335,4.319,0.0003403,-0.0003403,0,0,0,0
3733628,K00387.01,Kepler-543 b,CONFIRMED,1.0,13.89963233,2.46,521.0,17.37,2503.3333333333335,4.607,1.541e-05,-1.541e-05,0,0,0,0
3831053,K00388.01,Kepler-1719 b,CONFIRMED,1.0,6.14955931,3.26,1287.0,649.26,3141.6666666666665,3.973,1.211e-05,-1.211e-05,0,0,0,0
6357290,K03040.01,Kepler-8146 rr,CANDIDATE,0.882,4.8099878,1.59,1077.0,317.8,3308.8888888888887,4.507,2.659e-05,-2.659e-05,0,0,0,0
4072955,K03041.01,Kepler-5194 rr,CANDIDATE,0.98,5.08288076,1.15,1183.0,462.96,3436.1111111111113,4.375,3.327e-05,-3.327e-05,0,0,0,0
8695311,K03042.01,Kepler-6945 r,CANDIDATE,0.998,31.0259489,1.91,595.0,29.67,3357.222222222222,4.486,0.0005039,-0.0005039,0,0,0,0
9834731,K03043.01,Kepler-2319 rr,CANDIDATE,1.0,3.08942807,1.07,1361.0,808.76,3391.6666666666665,4.418,3.349e-05,-3.349e-05,0,0,0,0
5092266,K03045.01,Kepler-1896 b,CONFIRMED,0.998,44.8702042,2.56,536.0,19.5,3383.3333333333335,4.471,0.00045,-0.00045,0,0,0,0
8751796,K03125.01,Kepler-1435 b,CONFIRMED,0.957,4.45342418,0.9,1331.0,740.51,3457.777777777778,4.269,3.85e-05,-3.85e-05,0,0,0,0
9907129,K03127.01,Kepler-1436 b,CONFIRMED,1.0,9.705693,2.07,1001.0,237.46,3208.8888888888887,4.178,0.0001722,-0.0001722,0,0,0,0
7609674,K03128.01,Kepler-7157 rr,CANDIDATE,0.951,21.2360024,2.62,1048.0,285.21,3335.0,3.745,0.0002028,-0.0002028,0,0,0,0
9527334,K00049.01,Kepler-461 b,CONFIRMED,1.0,8.31377304,2.74,886.0,145.51,3260.0,4.509,4.206e-05,-4.206e-05,0,0,0,0
11361646,K00330.01,Kepler-524 b,CONFIRMED,1.0,7.97420583,1.85,974.0,212.75,3300.5555555555557,4.386,2.174e-05,-2.174e-05,0,0,0,0
11361646,K00330.02,Kepler-524 c,CONFIRMED,0.998,1.88899036,0.83,1574.0,1449.92,3300.5555555555557,4.386,1.071e-05,-1.071e-05,0,0,0,0
10285631,K00331.01,Kepler-525 b,CONFIRMED,1.0,18.68405716,3.64,832.0,113.34,3064.4444444444443,4.038,5.687e-05,-5.687e-05,0,0,0,0
3964109,K00393.01,Kepler-544 b,CONFIRMED,1.0,21.41624083,2.09,748.0,74.2,3402.222222222222,4.331,7.019e-05,-7.019e-05,0,0,0,0
3544595,K00069.01,Kepler-93 b,CONFIRMED,1.0,4.72674037,1.56,1028.0,264.08,3120.0,4.472,1.57e-06,-1.57e-06,0,0,0,0
4252322,K00396.01,Kepler-3174 r,CANDIDATE,1.0,14.591504451,36.85,879.0,140.82,3282.222222222222,4.199,8.901e-06,-8.901e-06,0,0,0,0
5695396,K00283.02,Kepler-131 c,CONFIRMED,0.983,25.5172744,0.83,615.0,33.91,3137.777777777778,4.414,0.0003593,-0.0003593,0,0,0,0
9714550,K03048.01,Kepler-1695 b,CONFIRMED,1.0,4.73292061,0.97,957.0,198.57,3090.5555555555557,4.581,1.979e-05,-1.979e-05,0,0,0,0
6263593,K03049.01,Kepler-1418 b,CONFIRMED,0.799,22.4765952,1.21,419.0,7.27,2517.222222222222,4.704,0.000204,-0.000204,0,0,0,0
5475042,K03050.01,Kepler-8433 r,CANDIDATE,0.892,1.242639742,1.02,1487.0,1159.26,3048.8888888888887,4.572,5.781e-06,-5.781e-06,0,0,0,0
10252275,K03130.01,Kepler-1907 c,CONFIRMED,0.988,14.8638496,2.9,620.0,35.04,2848.3333333333335,4.508,0.0001155,-0.0001155,0,0,0,0
10252275,K03130.02,Kepler-1907 b,CONFIRMED,0.994,5.65245733,1.05,856.0,127.1,2848.3333333333335,4.508,3.205e-05,-3.205e-05,0,0,0,0
11455181,K03131.01,Kepler-1437 b,CONFIRMED,1.0,10.9294815,1.21,770.0,83.14,3200.0,4.547,0.0001308,-0.0001308,0,0,0,0
9541295,K03132.01,Kepler-4736 rr,CANDIDATE,0.0,0.536650319,1.35,3195.0,24688.55,3326.6666666666665,3.922,2.228e-06,-2.228e-06,0,0,0,0
10290666,K00332.01,Kepler-526 b,CONFIRMED,1.0,5.45849914,1.91,1099.0,344.32,3267.777777777778,4.396,9.101e-06,-9.101e-06,0,0,0,0
10337258,K00333.01,Kepler-527 b,CONFIRMED,1.0,13.28536452,4.03,1157.0,423.65,3612.222222222222,3.973,7.824e-05,-7.824e-05,0,0,0,0
12314973,K00279.02,Kepler-450 c,CONFIRMED,0.998,15.4130812,2.59,944.0,187.39,3430.0,4.159,4.684e-05,-4.684e-05,0,0,0,0
5450893,K02970.01,Kepler-1890 b,CONFIRMED,0.993,4.82051088,1.08,1328.0,735.25,3341.1111111111113,4.158,3.66e-05,-3.66e-05,0,0,0,0
4770174,K02971.01,Kepler-6181 rr,CANDIDATE,1.0,6.09595681,1.26,1259.0,593.42,3489.4444444444443,4.228,6.131e-05,-6.131e-05,0,0,0,0
8949925,K02972.01,Kepler-1967 r,CANDIDATE,0.984,13.2511214,1.98,850.0,123.32,3232.222222222222,4.297,0.000202,-0.000202,0,0,0,0
8827575,K03052.01,Kepler-1079 r,CANDIDATE,0.977,10.12956201,0.78,736.0,69.43,2972.777777777778,4.528,9.948e-05,-9.948e-05,0,0,0,0
8827575,K03052.02,Kepler-1992 b,CONFIRMED,0.87,15.6112238,0.91,637.0,38.99,2972.777777777778,4.528,0.0001275,-0.0001275,0,0,0,0
2716801,K03053.01,Kepler-1419 b,CONFIRMED,0.959,42.5217006,2.45,510.0,15.97,3266.1111111111113,4.519,0.0005942,-0.0005942,0,0,0,0
7216284,K03056.01,Kepler-1420 b,CONFIRMED,0.972,6.69958851,1.24,806.0,99.83,2924.4444444444443,4.586,4.296e-05,-4.296e-05,0,0,0,0
6945786,K03136.01,Kepler-1909 b,CONFIRMED,0.99,2.39161966,0.93,1031.0,266.01,2723.8888888888887,4.589,1.199e-05,-1.199e-05,0,0,0,0
5978170,K03140.01,Kepler-1910 b,CONFIRMED,0.968,5.68879083,0.99,645.0,40.88,2334.4444444444443,4.63,3.89e-05,-3.89e-05,0,0,0,0
5440317,K03141.01,Kepler-1438 b,CONFIRMED,0.893,2.31941571,1.24,1490.0,1164.84,3106.6666666666665,4.256,1.601e-05,-1.601e-05,0,0,0,0
10545066,K00337.01,Kepler-528 b,CONFIRMED,1.0,19.7830259,2.1,708.0,59.39,3175.0,4.335,6.614e-05,-6.614e-05,0,0,0,0
10552611,K00338.01,Kepler-141 c,CONFIRMED,1.0,7.0106324,1.5,738.0,70.32,2708.8888888888887,4.567,1.362e-05,-1.362e-05,0,0,0,0
10552611,K00338.02,Kepler-141 b,CONFIRMED,0.999,3.10762684,0.73,968.0,207.72,2708.8888888888887,4.567,1.537e-05,-1.537e-05,0,0,0,0
10587105,K00339.01,Kepler-529 b,CONFIRMED,1.0,1.980356674,2.1,1662.0,1808.41,3358.8888888888887,4.29,2.322e-06,-2.322e-06,0,0,0,0
10587105,K00339.02,Kepler-529 c,CONFIRMED,1.0,12.8344771,2.55,891.0,149.42,3358.8888888888887,4.29,3.995e-05,-3.995e-05,0,0,0,0
6438099,K02976.01,Kepler-9295 r,CANDIDATE,0.989,21.61313362,1.94,503.0,15.14,2908.3333333333335,4.681,9.547e-05,-9.547e-05,0,0,0,0
11090556,K02977.01,Kepler-1398 b,CONFIRMED,1.0,2.7881793,1.02,1510.0,1228.07,3181.1111111111113,4.168,1.852e-05,-1.852e-05,0,0,0,0
11090556,K02977.02,Kepler-1398 c,CONFIRMED,0.984,4.13827684,1.13,1324.0,725.53,3181.1111111111113,4.168,2.596e-05,-2.596e-05,0,0,0,0
3234843,K03057.01,Kepler-405 c,CONFIRMED,0.997,29.72722,3.02,557.0,22.7,3212.777777777778,4.54,0.0002016,-0.0002016,0,0,0,0
6021275,K00284.01,Kepler-132 d,CONFIRMED,0.971,18.01019956,1.93,758.0,77.99,3277.222222222222,4.322,4.374e-05,-4.374e-05,0,0,0,0
3234843,K03057.02,Kepler-405 b,CONFIRMED,1.0,10.61368712,2.06,785.0,89.65,3212.777777777778,4.54,6.192e-05,-6.192e-05,0,0,0,0
3752110,K03142.01,Kepler-2807 r,CANDIDATE,0.962,27.9430245,2.21,718.0,62.74,3575.5555555555557,4.363,0.0004746,-0.0004746,0,0,0,0
5688790,K03144.01,Kepler-1439 b,CONFIRMED,0.858,8.07394097,1.59,420.0,7.33,2023.888888888889,4.869,4.848e-05,-4.848e-05,0,0,0,0
1717722,K03145.01,Kepler-1977 b,CONFIRMED,1.0,4.53702121,1.66,798.0,95.61,2651.6666666666665,4.633,2.498e-05,-2.498e-05,0,0,0,0
1717722,K03145.02,Kepler-1449 rr,CANDIDATE,0.858,0.977311489,1.06,1331.0,737.36,2651.6666666666665,4.633,4.631e-06,-4.631e-06,0,0,0,0
10908248,K03146.01,Kepler-1440 b,CONFIRMED,0.768,39.859505,1.62,597.0,29.97,3135.0,4.209,0.001265,-0.001265,0,0,0,0
10878263,K00341.01,Kepler-414 c,CONFIRMED,1.0,7.170710381,2.73,890.0,148.09,3036.1111111111113,4.437,7.06e-06,-7.06e-06,0,0,0,0
10878263,K00341.02,Kepler-414 b,CONFIRMED,1.0,4.699652821,1.74,1024.0,260.54,3036.1111111111113,4.437,8.477e-06,-8.477e-06,0,0,0,0
10982872,K00343.01,Kepler-142 c,CONFIRMED,1.0,4.761705895,2.75,1201.0,491.37,3201.1111111111113,4.263,3.499e-06,-3.499e-06,0,0,0,0
10982872,K00343.02,Kepler-142 b,CONFIRMED,1.0,2.024143568,1.94,1597.0,1535.09,3201.1111111111113,4.263,2.059e-06,-2.059e-06,0,0,0,0
4141376,K00280.01,Kepler-1655 b,CONFIRMED,1.0,11.87290814,2.25,863.0,131.55,3397.222222222222,4.412,1.145e-05,-1.145e-05,0,0,0,0
9468551,K02980.01,Kepler-1399 b,CONFIRMED,0.987,1.638652525,1.29,1610.0,1585.07,3381.6666666666665,4.472,8.749e-06,-8.749e-06,0,0,0,0
9076971,K02981.01,Kepler-1400 b,CONFIRMED,0.254,9.06687613,1.9,725.0,65.52,2838.8888888888887,4.515,7.246e-05,-7.246e-05,0,0,0,0
8360640,K02982.01,Kepler-1891 b,CONFIRMED,0.999,4.0223109,1.37,1017.0,253.28,3046.6666666666665,4.544,1.498e-05,-1.498e-05,0,0,0,0
11019987,K03060.01,Kepler-1421 b,CONFIRMED,0.977,6.9131732,0.91,1209.0,505.0,3480.0,4.21,0.0001679,-0.0001679,0,0,0,0
4857058,K03061.01,Kepler-1983 b,CONFIRMED,0.981,7.32851947,2.33,807.0,100.13,2835.0,4.464,2.311e-05,-2.311e-05,0,0,0,0
10924562,K03063.01,Kepler-1422 b,CONFIRMED,1.0,18.6052046,1.94,833.0,113.88,3633.3333333333335,4.365,0.0002929,-0.0002929,0,0,0,0
5040077,K03065.01,Kepler-4285 r,CANDIDATE,0.999,0.896382269,1.0,1810.0,2524.81,3225.0,4.502,3.904e-06,-3.904e-06,0,0,0,0
7534267,K03147.01,Kepler-1441 b,CONFIRMED,0.997,39.4420781,2.51,682.0,51.14,2998.8888888888887,3.923,0.0007063,-0.0007063,0,0,0,0
9592705,K00288.01,Kepler-1714 b,CONFIRMED,1.0,10.27532513,3.04,1211.0,508.21,3398.8888888888887,3.96,1.442e-05,-1.442e-05,0,0,0,0
10386922,K00289.01,Kepler-511 c,CONFIRMED,1.0,26.62941953,3.13,742.0,71.75,3241.1111111111113,4.117,4.592e-05,-4.592e-05,0,0,0,0
10386922,K00289.02,Kepler-511 b,CONFIRMED,1.0,296.6375817,7.56,332.0,2.88,3241.1111111111113,4.117,0.0004051,-0.0004051,0,0,0,0
10982872,K00343.03,Kepler-142 d,CONFIRMED,0.998,41.8085031,1.67,582.0,27.15,3201.1111111111113,4.263,0.0002939,-0.0002939,0,0,0,0
11015108,K00344.01,Kepler-530 b,CONFIRMED,1.0,39.30944096,2.87,488.0,13.46,3097.222222222222,4.536,4.79e-05,-4.79e-05,0,0,0,0
11074541,K00345.01,Kepler-531 b,CONFIRMED,1.0,29.88487723,2.81,453.0,9.95,2695.0,4.549,3.072e-05,-3.072e-05,0,0,0,0
11100383,K00346.01,Kepler-532 b,CONFIRMED,1.0,12.92489803,2.62,620.0,34.95,2817.222222222222,4.584,2.246e-05,-2.246e-05,0,0,0,0
